"SnapshotId","Active","Address","AuditType","ConnectionSystem","ConnectionType","DataStatus","EndDate","EndpointId","EndpointTemplate","HealthcareServiceId","LastUpdated","ManagingOrganisationId","Name","ProductId","ServiceId","StartDate","TemplateId","TimeOfChange"
"43ac779d-2ac3-4cf7-a7d2-5711d4b7bd04","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","a6f7f75b-580a-4782-9b4d-e7b30fbb37ef","","279890ab-c443-4b3f-b28f-cf02f5f4c1d0","2025-07-24T13:14:45.674Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000140682","2025-07-24T13:14:45.674Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-02-03T16:01:20.239Z"
"115a3fed-f5a0-45ca-86e0-1de60b92197a","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","a39dceac-cf66-4f45-8f68-94336d555658","","6639e05c-88a0-4246-9f88-2aec23d6946c","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000034621","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:52:45.987Z"
"e17448d4-a5ca-4fd9-a3e2-f6baf1666c14","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","d8a388ac-d8cb-4061-81e2-8d5d7b156e23","","80ff94cf-e8de-4f5f-a235-ffc495aee7ca","2025-07-24T13:14:45.670Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000037426","2025-07-24T13:14:45.670Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-11-27T16:16:48.447Z"
"100cc33f-d9a7-4795-bbf6-6c9904ca9d76","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","091107a7-bcb4-431b-89ee-2a4a76ed6364","","5763509d-f75e-4ade-aed5-5031c5ecdc28","2025-07-24T13:14:45.667Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032732","2025-07-24T13:14:45.667Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-09-29T15:17:50.698Z"
"f3ff3e80-4c67-4686-bb22-b00d4089c88e","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","7eaf4cf8-60de-41cc-aeef-53ed2d5057aa","","fb5d02d9-842a-4cae-b3a3-6a300d292465","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032731","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-09-26T15:02:18.096Z"
"c504c9db-368d-4e6c-937a-c364b0e03b66","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","2b0aed60-9299-48ad-a9d6-9a505d4a7576","","973e1dca-8442-40c2-aacd-1c9e5b661f52","2025-07-24T13:14:45.665Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000140618","2025-07-24T13:14:45.665Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-01-06T16:29:07.930Z"
"e705e416-95e6-419a-b0e0-4faba1e75206","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","a97e8d82-cf89-4d86-b0a7-3b3a0b93e428","{""ManagingOrganisationId"":{""S"":""2f594ac5-6bc8-4241-af41-ae0f92b88949""},""SearchField"":{""S"":""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""},""Address"":{""S"":""https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/""},""ConnectionType"":{""S"":""BARS""},""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""ProductId"":{""S"":""ygm04""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""DataStatus"":{""N"":""0""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""TemplateId"":{""S"":""26a1070e-c4d3-4ad3-887d-e63635497bd5""},""Name"":{""S"":""Cegedim""}}","dd561d35-2ddd-4ec1-8d4b-d0227600e9b8","2025-10-29T16:40:55.882Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ygm04","2000110923","2025-10-29T16:40:54.400Z","26a1070e-c4d3-4ad3-887d-e63635497bd5","2025-10-31T16:17:54.150Z"
"c487579d-f1b1-4d11-914e-3f352aa3425a","true","https://bars-prod-8hk48.sonar.thirdparty.nhs.uk","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2026-01-21T16:14:50.678Z","1f365223-e8eb-48a2-b6d6-4b8a20d48399","","1084d085-ce52-47ba-942a-ced78377ca2e","2026-01-21T16:14:51.373Z","2af3b6ed-c929-4b5d-be4b-1dab43c4c514","Sonar","8hk48","2000067845","2025-07-24T13:14:45.658Z","0da0ee94-a20e-4b31-994b-72119d099ad0","2026-03-27T16:04:41.072Z"
"e08f7254-3fe3-48d4-a6fd-fb1e395d9919","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","f29f443b-69b8-4e46-9032-8fddf771dfe8","","67f84c69-1f8c-4b83-87cb-3f0d0bf7da0b","2025-07-24T13:14:45.678Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000025558","2025-07-24T13:14:45.678Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-12-05T16:11:49.781Z"
"dd363805-0a83-40e9-9442-45aa002d4243","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","fdf8ed0d-2f33-4ecc-aa56-19bb20692f2a","","4c8a84bc-3734-4c98-a812-8379e793530c","2025-07-24T13:14:45.678Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032091","2025-07-24T13:14:45.678Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-02-06T16:16:05.250Z"
"b10e2296-b462-4558-8571-faa18a9c51fa","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","04344fee-8946-43ac-a5f4-9e8491dcdcc5","","973bcca2-f965-428e-ab4a-b0c861e6f05a","2025-07-24T13:14:45.670Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032194","2025-07-24T13:14:45.670Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-12-01T16:16:45.506Z"
"a6babcc8-f7b8-40f8-aea5-53819c33f1db","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","1da25434-e275-40dc-a5c5-384eb98c387c","{""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""TemplateId"":{""S"":""26a1070e-c4d3-4ad3-887d-e63635497bd5""},""DataStatus"":{""N"":""0""},""SearchField"":{""S"":""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""Address"":{""S"":""https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/""},""Name"":{""S"":""Cegedim""},""ConnectionType"":{""S"":""BARS""},""ManagingOrganisationId"":{""S"":""2f594ac5-6bc8-4241-af41-ae0f92b88949""},""ProductId"":{""S"":""ygm04""}}","fd038efb-3dd7-4772-bb56-715edd27f74b","2026-06-01T15:15:39.248Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ygm04","2000141776","2026-06-01T15:15:37.940Z","26a1070e-c4d3-4ad3-887d-e63635497bd5","2026-07-03T15:11:15.481Z"
"2b989736-2f9a-4830-badb-6857fa69bba2","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","942546a9-fbec-4a3b-b568-9d9d8ed580ef","","b3830937-10f5-4741-8388-e88c5ea6db67","2025-07-24T13:14:45.681Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000163329","2025-07-24T13:14:45.681Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-11-06T10:59:13.900Z"
"b13d1df9-22b0-43e5-96f9-4c4e81ef98a5","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","de5d9220-01f5-4545-953e-aa4db16e1ccd","","2c90ab7b-1945-457f-b01e-6be3d6f7f80a","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000020764","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-01T15:52:44.419Z"
"be6c811c-d58a-453f-9d68-8b31b94e98d1","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","4a299bc7-0548-49b5-8b02-7d793d6ef4c8","","97728b0f-3d27-4ed1-8543-5787ae11e52c","2025-07-24T13:14:45.674Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000032656","2025-07-24T13:14:45.674Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2025-10-10T15:02:48.825Z"
"acaee9d8-3276-457c-b5d4-de7284365a89","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","d4e954c0-ac5f-4fa6-a185-696658bd9a69","","8497e3f3-7123-4036-a3c9-fb7213c86d63","2025-07-24T13:14:45.668Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000024222","2025-07-24T13:14:45.668Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-04T15:03:12.260Z"
"361b6093-7cce-4866-9173-afd1abc3767e","true","addressHere","ALL","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","d5ab09f2-aa71-4385-83d9-2d067df4e5b3","","3f32fa28-234f-481d-8bce-372a8ef4840c","2025-07-24T13:14:45.662Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ygm06","2000153493","2025-07-24T13:14:45.662Z","37a27880-85d7-4a68-8750-a21c0369cf5c","2026-06-05T15:09:42.263Z"
