"EndpointId","Active","Address","ConnectionSystem","ConnectionType","DataStatus","EndDate","EndpointTemplate","HealthcareServiceId","LastUpdated","ManagingOrganisationId","Name","PartitionKey","ProductId","SearchField","ServiceId","StartDate","TemplateId"
"95017d38-1f62-4b61-850e-39fbb257cfc7","true","https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2026-01-06T16:24:56.018Z","","23fd05a3-db8b-4d25-a401-defddc96e539","2026-01-06T16:24:56.649Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000162933","2025-07-24T13:14:45.681Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"00e2a054-ba14-4d12-b70c-6eae6d8671c2","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","3ee97545-4020-4a96-a81a-b12ac3db7430","2025-07-24T13:14:45.670Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000155983","2025-07-24T13:14:45.670Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"58fbea30-4393-483f-aac3-85ea4274366c","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","6c84094d-7d3a-4769-aa47-3525714a1ec1","2025-07-24T13:14:45.679Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000030170","2025-07-24T13:14:45.679Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"a9f932fe-0c8b-4d47-b811-3513fb004cfd","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","b431592b-6cf8-4974-a14d-b761082360b1","2025-07-24T13:14:45.667Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000026917","2025-07-24T13:14:45.667Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"451347ee-9896-47a1-9246-9226ac3ff892","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","111e2c55-3d69-4eb0-923b-4309df49f575","2025-07-24T13:14:45.659Z","63bdc32b-fb44-4332-a7a0-b3c585957ea3","WASP","ALL","8JY34","""wasp addresshere  81ea14c6-0aa2-4031-b162-e8d44101ddc6 8jy34 ""","2000110118","2025-07-24T13:14:45.659Z","81ea14c6-0aa2-4031-b162-e8d44101ddc6"
"bce1b17a-c0dd-43cc-8bf4-7f9facfc90fa","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","7b78efa4-7b57-493f-8b5a-020c7ba6e459","2025-07-24T13:14:45.669Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000022987","2025-07-24T13:14:45.669Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"fab0d20c-fa3c-4d68-9ceb-68bf3a782c73","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","7916e67d-8abd-4cbb-91af-3d5d292ef789","2025-07-24T13:14:45.681Z","813a1b53-f962-445f-965e-e61c6a8bf969","Positive Solutions","ALL","ygm17","""positive solutions addresshere  4a309e74-8e20-442e-a584-ce73d68cba02 ygm17 ""","2000037019","2025-07-24T13:14:45.681Z","4a309e74-8e20-442e-a584-ce73d68cba02"
"c28f9cbf-ce12-402c-8f5e-68921ed59891","true","https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","{""ManagingOrganisationId"":{""S"":""7adf4fb8-da26-4e3e-b68e-3daecb61e7c5""},""SearchField"":{""S"":""pharmoutcomes https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""},""Address"":{""S"":""https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk""},""ConnectionType"":{""S"":""BARS""},""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""ProductId"":{""S"":""ygm06""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""DataStatus"":{""N"":""0""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""TemplateId"":{""S"":""37a27880-85d7-4a68-8750-a21c0369cf5c""},""Name"":{""S"":""Pharmoutcomes""}}","a568a8bf-2e75-4fff-a22e-f41616399b67","2026-04-22T15:40:33.783Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000142226","2026-04-22T15:40:32.530Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"3e52622c-c42b-4299-a17e-5007c994cf36","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","6a4f5a45-1014-4319-ac24-071b01dea885","2025-07-24T13:14:45.661Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000033681","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"4053f7ec-dc5c-4155-b471-c184b52e37eb","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","a6ba5e26-5998-489a-b06a-38135e7478b0","2025-07-24T13:14:45.665Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000025749","2025-07-24T13:14:45.665Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
